Date,YieldCurve,SahmRule,WagesPhillyMSA,NonfarmEmployeesPhillyMSA,NonfarmEmployeesPhilly,PersonalSavingsRate,NYCGasPrice,CarSales,RealRetailFoodServiceSales,UnemploymentRate,PPI,UnemploymentPhillyMSA,UnemploymentPhilly,CorporateProfits,RealGDP,AlcoholSales,PrimeEPOP,UncertaintyIndex,HousePriceIndexPhillyMSA,BuildingPermitsPhillyMSA,EconomicConditionsPhillyMSA,CPIPhillyMSA,InitialClaimsPA,ContinuedClaimsPA,NewManufacturingOrders,ConsumerConfidence,ManufacturingHoursWorked,PCE,RealDisposablePersonalIncome,HousingStarts,HousingSupply,GovtSocialBenefits,GDPPriceIndex,GDP,PCEPriceIndex,CPIU,10YearTreasury,3MonthTreasury,FedFundsRate,OilPriceWTI,FHFAHousePriceIndex,NonfarmEmployment,PersonalIncome,Wage&Salaries,NonresidentialInvestment,ResidentialInvestment,TotalBusinessSales,SP500,AmusementBase,GrossReceiptsBase,NetIncomeBase,NPTBase,ParkingBase,RTTBase,SalesBase,WageBase
2012-10-01,1.4395081967213117,-0.0866666666666666,1085.6654409469302,2729.4666666666667,664.9,9.933333333333332,2.845828125,15.249333333333333,176045.33333333334,7.8,202.26666666666665,8.233333333333333,10.61245895751506,1971.737,16300.035,3759.0,75.96666666666665,180.13645865866476,211.76,673.0978194978787,2.08,240.12576707224736,27115.23887022246,202879.05174465125,66346.66666666667,99.00162411212716,41.56666666666667,11165.666666666666,12750.9,908.0,4.666666666666667,1793.357,100.73,16420.386,100.62633333333332,231.3693333333333,1.7066666666666668,0.0866666666666666,0.16,87.96,185.7,134860.66666666666,14402.576,7094.133333333334,2148.622,460.926,1280485.6666666667,1418.2066666666667,45739817.6,362605658.4028269,226406908.11782944,33503488.666011985,90592168.4,1271128518.3333335,3121663650.0,10764349275.604431
2013-01-01,1.6881666666666666,-0.0333333333333333,1076.42756861628,2738.6666666666665,666.8666666666667,5.8,2.93625,15.798333333333334,178493.0,7.733333333333333,203.6,8.066666666666666,10.606470642370974,1983.475,16441.485,3765.0,75.73333333333333,171.80124516948575,211.35,1007.855581422412,2.6333333333333333,240.76630543720944,22225.544939376214,193559.62684870817,67407.66666666667,98.72300559786076,41.833333333333336,11265.6,12248.633333333331,953.3333333333334,4.1000000000000005,1817.32,101.124,16629.05,100.98866666666667,232.2993333333333,1.95,0.0866666666666666,0.1433333333333333,94.33666666666666,189.5,135494.66666666666,14019.508,7043.866666666666,2170.89,485.076,1300676.3333333333,1514.513333333333,50263328.4,1023405428.5229682,639002876.688372,34120810.768014975,84480195.05,1242125526.9999995,3214024400.0,11231175475.051365
2013-04-01,1.71609375,-0.0533333333333333,1090.2438231697,2740.433333333333,665.5333333333333,6.366666666666667,2.729125,15.948,178417.66666666666,7.533333333333334,203.96666666666667,7.8,10.042856581466976,2000.232,16464.402,3766.6666666666665,75.89999999999999,98.45845250111071,212.6,816.6116392555781,2.03,240.41040618157427,22383.76598348376,180995.9268659232,68727.33333333333,99.4225004670786,41.766666666666666,11290.966666666667,12339.766666666668,868.0,4.366666666666666,1815.49,101.428,16699.551,101.06066666666668,232.045,1.9966666666666668,0.0499999999999999,0.1166666666666666,94.1,193.36,136079.33333333334,14152.967,7102.966666666667,2180.344,507.175,1295206.0,1609.7699999999998,191754820.0,6731606530.035336,4203139652.7131786,554723136.6179914,94002060.0,1362704400.0,3279527050.0,11119971990.98593
2013-07-01,2.340625,-0.0866666666666666,1079.1781862796402,2744.0333333333333,665.6666666666666,6.4,2.8871875,15.901666666666666,179160.0,7.233333333333333,204.16666666666663,7.5,9.831770719683604,2011.148,16594.743,3838.3333333333335,76.0,92.96642109567762,213.37,1045.8536535136384,2.766666666666667,241.17729269896603,22709.535179033115,177203.89080281922,66376.0,99.28880535467876,41.8,11379.2,12387.233333333332,882.3333333333334,5.466666666666666,1823.248,101.973,16911.068,101.47133333333332,233.3,2.7100000000000004,0.0333333333333333,0.0833333333333333,105.84333333333332,196.43,136609.66666666666,14244.127,7112.833333333333,2220.723,523.058,1306239.0,1675.3133333333335,106390187.4,304192806.7279152,190525354.66251943,25230253.855620425,90422897.35,1361981921.0000002,3331481450.0,10422221961.44592
2013-10-01,2.416935483870968,-0.1,1086.62413791538,2748.6,665.8333333333334,5.933333333333334,2.698125,15.880333333333336,179799.66666666666,6.933333333333334,201.9,7.066666666666666,9.45740275576911,2047.926,16712.76,3843.6666666666665,75.93333333333332,106.35575818596315,213.26,953.9898470224126,2.356666666666667,241.8297973675828,23953.74765602975,174533.36808065872,66962.33333333333,98.83618766160834,41.93333333333333,11518.366666666669,12424.666666666666,1009.0,5.033333333333334,1830.054,102.55,17133.114,101.89566666666668,234.1626666666667,2.7466666666666666,0.0633333333333333,0.0866666666666666,97.34333333333332,198.33,137239.0,14358.025,7196.333333333333,2274.02,524.645,1323126.6666666667,1770.45,66084732.6,384605899.9858657,240890559.80093315,26563216.973748904,93522162.65,1200219912.3333333,3244106400.0,10904529202.437391
2014-01-01,2.3906557377049182,-0.1,1111.99505002735,2753.7666666666664,668.2666666666667,6.666666666666667,2.738688524590164,16.197333333333333,180191.3333333333,6.666666666666667,205.5,6.7,8.95363530436932,1967.44,16654.247,3880.6666666666665,76.43333333333334,87.66158351934457,214.45,951.1915368958796,2.6966666666666668,243.30973630287852,21345.603577669062,180384.47078458572,67945.0,99.34479255449638,41.73333333333333,11618.1,12580.466666666667,934.0,5.333333333333333,1848.11,102.965,17144.281,102.38633333333333,235.621,2.763333333333333,0.0466666666666666,0.0733333333333333,98.74666666666668,200.8,137743.33333333334,14625.084,7358.599999999999,2314.877,532.086,1330367.6666666667,1834.3066666666664,67750207.39999998,1197881991.3498237,750270506.724728,15445038.679851845,87797020.29999998,1335517902.3333333,3341777250.0,11920819140.363617
2014-04-01,2.2014285714285715,-0.1433333333333333,1101.57321339393,2770.1,671.5333333333333,7.033333333333334,2.884873015873016,17.116,183459.66666666663,6.2,208.2,6.4,8.443493596016497,2138.262,16868.109,3937.3333333333335,76.60000000000001,77.16031028419971,216.19,1141.7957647672067,3.64,243.9518177662096,20742.934189692594,167461.00768578795,67343.33333333333,99.45387734551944,42.03333333333333,11784.666666666666,12747.066666666666,987.0,5.533333333333334,1876.787,103.552,17462.703,102.89866666666668,236.87233333333333,2.623333333333333,0.0333333333333333,0.0933333333333333,103.34666666666668,202.58,138547.0,14874.611,7409.366666666666,2383.61,550.424,1352090.0,1900.3733333333328,159246158.79999995,6596028620.4947,4131296547.744946,412049942.6857403,96876855.0,1704532700.0,3235107000.0,11452348728.626549
2014-07-01,1.98453125,-0.0566666666666666,1098.9927342237402,2780.5333333333333,676.3333333333334,7.133333333333333,2.743765625,17.158333333333335,184523.3333333333,6.066666666666666,207.13333333333333,6.1000000000000005,7.921662736062991,2190.985,17064.616,3969.6666666666665,76.8,59.925728091760426,217.67,1095.75765117921,3.1466666666666665,244.4700539730362,19532.27702491284,153684.3217535668,68637.0,99.56412464273906,42.06666666666667,11934.3,12890.066666666666,1030.6666666666667,5.666666666666667,1890.476,104.029,17743.227,103.19,237.47833333333327,2.4966666666666666,0.0266666666666666,0.09,97.78000000000002,204.79,139297.33333333334,15099.486,7503.0,2439.762,568.419,1360031.3333333333,1975.9533333333327,112624720.0,332357761.1307421,208815439.62558505,-16438993.176801242,94071920.0,1756737133.3333335,3333417805.0,11061819912.037466
2014-10-01,1.7393548387096776,-0.11,1120.14087963372,2795.066666666667,680.1333333333333,7.366666666666667,2.08334375,16.961000000000002,185780.66666666663,5.7,200.4333333333333,5.833333333333333,7.596457607208306,2184.175,17141.235,3999.6666666666665,76.96666666666667,56.7986271926038,219.09,1132.9733111437106,2.93,244.5709252237448,20278.899676081564,146543.0729475301,65124.66666666666,100.459207658232,42.13333333333333,12053.833333333334,13069.533333333333,1049.3333333333333,5.366666666666667,1908.96,104.104,17852.54,103.07166666666669,236.8883333333333,2.28,0.0233333333333333,0.0999999999999999,73.16000000000001,207.49,140101.33333333334,15307.118,7634.3,2461.978,589.694,1339915.0,2012.0366666666664,60657780.0,214019395.05300352,134465203.74414977,33177234.733333606,95159715.0,1676692833.3333335,3269064470.4999995,11461952533.021591
2015-01-01,1.3642622950819672,-0.0433333333333333,1121.60906265357,2796.933333333333,681.5333333333333,7.933333333333334,1.5408688524590164,17.233666666666664,186139.0,5.533333333333334,191.53333333333333,5.7,7.509889725461527,2121.341,17280.647,4052.0,77.13333333333333,67.96523211851877,221.62,778.7624578004737,2.223333333333333,243.36272691517692,20666.49922651297,146529.7180584213,64548.0,101.125645568521,41.93333333333333,12083.933333333334,13243.4,977.0,4.8,1945.497,104.092,17991.348,102.64333333333332,235.355,1.9666666666666668,0.0266666666666666,0.11,48.54,210.31,140772.33333333334,15497.731,7746.2,2464.267,605.135,1299838.0,2063.4566666666665,68757860.0,1694014436.749117,1064324082.9953196,69758880.46295232,90652400.0,1225673166.6666667,3345589015.5,12328568862.403502
2015-04-01,1.55171875,-0.0566666666666666,1133.9703451579198,2814.9,684.1666666666666,7.5,1.9131428571428573,17.838333333333335,187944.0,5.433333333333334,193.03333333333333,5.6000000000000005,7.432953215783676,2108.776,17380.875,4078.6666666666665,77.26666666666667,70.66057564006863,223.73,1161.0485403757332,3.73,243.86659017903472,19539.1764430937,140651.14406213549,63538.333333333336,100.94386457558169,41.8,12224.733333333332,13280.066666666666,1158.0,5.1000000000000005,1966.58,104.683,18193.707,103.14066666666668,236.96,2.1666666666666665,0.02,0.1233333333333333,57.84666666666667,213.01,141472.66666666666,15639.877,7830.8,2472.522,623.298,1312674.3333333333,2102.03,138054260.0,5811980723.674912,3651581072.6989074,449607901.0621584,110819655.0,2119907933.3333333,3774470300.0,12149582498.734735
2015-07-01,1.530625,-0.0766666666666666,1127.60909244285,2822.9,684.0,7.333333333333333,1.6475,18.328333333333333,189041.0,5.1000000000000005,191.63333333333333,5.4,7.077099495801511,2066.274,17437.08,4118.0,77.2,83.14925444290098,224.23,1212.1559910714,2.98,243.7589519103581,19427.457387579176,142637.51412338705,63487.333333333336,100.601056795027,41.766666666666666,12347.733333333332,13357.0,1166.6666666666667,5.366666666666667,1977.646,104.939,18306.96,103.39066666666668,237.855,2.22,0.04,0.1366666666666667,46.41666666666666,215.7,142136.0,15756.951,7902.966666666667,2479.159,645.715,1309953.0,2026.14,110498400.0,333603096.819788,210253883.88106412,-28482265.82256977,99730515.55555557,2228381133.333333,3642768008.0,11786844821.223202
2015-10-01,1.352258064516129,-0.0533333333333333,1179.73266667722,2835.6666666666665,687.6,7.399999999999999,1.3490625,18.028,188806.66666666663,5.033333333333333,185.5666666666667,5.133333333333333,6.921607928784571,1945.531,17462.579,4133.0,77.33333333333333,62.55089328369026,223.86,1141.664943526013,2.75,243.6468763241867,19223.159659724475,141600.3285712866,61755.0,100.56005310266134,41.8,12397.533333333333,13439.833333333334,1125.3333333333333,5.4,1989.741,104.932,18332.079,103.288,237.837,2.19,0.1233333333333333,0.16,41.95,218.77,142836.0,15846.354,7957.966666666667,2450.273,661.136,1289926.6666666667,2053.17,61248940.0,678236257.2438163,427459482.94209707,68433628.41967322,98437320.0,1818744100.0,3438320623.0000005,11525037048.480583
2016-01-01,1.078032786885246,-0.02,1097.9999522443,2842.133333333333,691.1999999999999,7.5,1.12572131147541,17.813333333333333,189450.3333333333,4.9,182.0,5.033333333333333,6.727937368756576,2039.957,17565.465,4148.666666666667,77.8,66.9974347743671,225.96,1002.2946755397504,2.276666666666667,244.16074158391385,19527.031165790355,142047.07188133596,61116.66666666666,100.64534919700934,41.833333333333336,12495.066666666666,13541.633333333331,1142.6666666666667,5.533333333333334,2006.246,104.873,18425.306,103.343,237.6893333333333,1.92,0.2866666666666667,0.36,33.18333333333333,221.54,143425.33333333334,15918.581,7992.733333333334,2435.522,684.351,1270713.3333333333,1948.3233333333333,73445980.0,1418914371.731449,894273046.0093898,64541654.97510062,97761928.88888888,1959994633.3333333,3688830357.0,13630660514.33018
2016-04-01,0.97890625,-0.01,1143.27762385886,2857.366666666667,696.0333333333334,6.9,1.5055625,17.697,189987.3333333333,4.933333333333334,185.36666666666667,5.1,6.769788588342301,2003.168,17618.581,4228.333333333333,77.86666666666667,81.8497595320556,231.92,986.578879419361,2.563333333333333,244.69372154499032,18939.86121244465,140361.93956192237,60013.333333333336,100.70762370400966,41.833333333333336,12637.366666666669,13519.533333333333,1171.3333333333333,5.133333333333333,2018.038,105.576,18611.617,103.99166666666667,239.5903333333333,1.7533333333333332,0.2566666666666666,0.3733333333333333,45.406666666666666,224.74,143964.33333333334,16002.071,8039.2,2454.062,694.126,1287025.3333333333,2074.9933333333333,142748709.39999998,6281937826.176678,3959201334.892019,749784572.5221739,115912565.0222222,1904437428.3333333,3782332777.0,11857453046.772636
2016-07-01,0.83625,0.0466666666666666,1184.49801220043,2876.7333333333336,702.5666666666666,6.8,1.38978125,17.99566666666667,190956.66666666663,4.9,187.0666666666667,5.1,6.713093897939062,2035.663,17724.489,4307.333333333333,77.96666666666667,78.38129087176523,235.63,982.3713597177726,3.0500000000000003,244.70676512216207,18128.739098432183,135617.30832827362,60310.66666666666,100.492819331306,41.9,12759.066666666666,13584.766666666668,1159.3333333333333,4.9,2029.109,105.894,18775.459,104.38233333333334,240.6073333333333,1.5633333333333332,0.2966666666666666,0.3966666666666666,44.85,228.13,144712.66666666666,16151.634,8119.333333333333,2481.588,700.727,1297549.6666666667,2159.18,113556590.60000002,241148079.1236745,152941340.79370052,-16034801.422527028,103196346.66666666,2044456819.6721315,3831640077.0,12464752997.20266
2016-10-01,1.1291803278688524,0.01,1147.77363008684,2881.2000000000003,702.9,6.8,1.538333333333333,18.01033333333333,191818.66666666663,4.766666666666667,187.0666666666667,4.966666666666667,6.5766657076794495,2071.984,17812.56,4318.0,78.1,106.5985898490016,235.73,1094.1485936478866,2.833333333333333,247.4489152836375,16941.731151692955,128853.04641045656,59343.333333333336,100.88497464500834,41.93333333333333,12881.533333333333,13656.933333333334,1235.0,5.266666666666667,2043.499,106.47,18968.041,104.87633333333332,242.13466666666667,2.1300000000000003,0.43,0.45,49.13666666666666,231.69,145229.0,16315.282,8213.733333333334,2506.17,718.566,1316116.0,2184.88,80956860.0,639454014.1342757,405555601.5748031,12702866.00814594,107633604.44444443,1953018918.0327868,3780485450.0,11945983612.086697
2017-01-01,1.202258064516129,0.0,1166.22578508766,2893.4666666666667,705.8666666666667,7.1000000000000005,1.5483387096774193,17.487666666666666,193999.0,4.566666666666666,191.26666666666665,4.8,6.446129673216862,2073.15,17896.623,4314.333333333333,78.33333333333333,117.4338934329354,238.12,1014.5077226588484,2.47,249.32405091113765,15978.670056463874,123650.32639051956,60872.333333333336,101.38988160450134,41.86666666666667,13046.466666666667,13795.233333333332,1217.0,5.233333333333333,2074.916,107.007,19153.912,105.45333333333332,243.83866666666663,2.4433333333333334,0.59,0.7000000000000001,51.76666666666667,234.68,145802.0,16552.018,8311.366666666667,2545.403,742.669,1340407.6666666667,2323.9500000000003,78595100.0,1261939821.908127,800349598.7401574,125101354.022142,100323751.1111111,1792011278.6885247,3831468304.5,14034746524.134785
2017-04-01,0.9633333333333334,-0.0966666666666666,1165.60964670267,2902.7666666666664,707.4333333333334,7.5,1.5265238095238096,17.20266666666667,193833.66666666663,4.366666666666667,193.13333333333333,4.8,6.322098943154659,2095.936,17996.802,4369.333333333333,78.56666666666666,96.93882300756756,245.09,1271.8484193953434,2.1566666666666667,247.0710794468617,15761.393203131116,122341.43685609776,60988.0,101.230294408829,41.93333333333333,13144.4,13931.9,1184.0,5.266666666666667,2088.51,107.361,19322.92,105.751,244.12,2.263333333333333,0.89,0.95,48.24,238.84,146379.33333333334,16739.656,8402.533333333333,2579.691,756.667,1338440.6666666667,2396.2166666666667,138437376.4,5529313435.279152,3506810477.335433,808747935.8164176,115981200.4,2318389942.622951,4007271010.500001,13245946762.6049
2017-07-01,0.8787301587301587,-0.01,1167.7904634684,2907.9,710.0333333333333,7.5,1.7060967741935484,17.55033333333333,194655.3333333333,4.333333333333333,194.03333333333333,4.8,6.358410593687784,2152.99,18126.226,4392.333333333333,78.73333333333333,94.46862810784458,248.74,969.6581025114538,2.0166666666666666,248.2393484349356,15500.906904925569,120566.60621765496,62181.0,101.196890280389,41.96666666666667,13268.133333333331,14015.533333333333,1182.0,5.733333333333333,2106.808,107.942,19558.693,106.146,245.287,2.2433333333333336,1.0366666666666668,1.153333333333333,48.16333333333333,242.51,146897.66666666666,16932.377,8518.5,2592.721,761.476,1357114.6666666667,2467.72,112404803.6,381360490.219081,231585137.1968252,1340635.6230697185,102839497.77777778,2844452967.741936,4125187050.0,13018349347.204344
2017-10-01,0.6770967741935483,-0.0666666666666666,1180.76776781759,2919.4666666666667,714.5666666666666,7.0,1.7667301587301587,18.01633333333333,197930.3333333333,4.166666666666667,195.7,4.7,6.311044479547622,2193.363,18296.685,4482.0,78.86666666666667,82.86335330362438,248.42,1190.245028453243,2.606666666666667,249.56137984926505,16000.76724218304,120088.44680065128,63761.0,101.43754199165932,41.93333333333333,13497.433333333334,14084.2,1235.6666666666667,5.3,2124.902,108.658,19882.965,106.85566666666666,247.2383333333333,2.37,1.2066666666666668,1.2033333333333334,55.36666666666667,246.07,147345.0,17176.721,8666.366666666667,2648.621,780.365,1402167.0,2604.9833333333336,84486900.0,419800388.69257945,254928166.66666663,46124345.62551779,105832355.55555557,2515776870.967742,3957756350.0,13012923748.340292
2018-01-01,0.5980327868852459,0.0,1203.59114012621,2925.933333333333,718.6999999999999,7.533333333333334,1.8511803278688523,17.563333333333333,197816.0,4.033333333333333,198.8333333333333,4.533333333333333,6.091896170650235,2240.135,18436.262,4527.666666666667,79.13333333333334,81.29822950064371,253.41,1000.195794226716,2.333333333333333,250.3549300786786,15128.299977723103,116885.78113907108,64382.0,101.55365217536298,42.06666666666667,13667.433333333334,14253.266666666668,1301.3333333333333,5.566666666666666,2172.925,109.312,20143.716,107.55733333333336,249.2543333333333,2.76,1.5599999999999998,1.4466666666666663,62.88666666666666,250.72,148005.0,17406.059,8762.333333333334,2715.976,789.011,1413708.0,2732.5766666666664,104339360.0,1288383042.4028268,782384046.8253968,162509621.10126823,101366760.0,2611533419.354839,4111294250.0,14587614703.671385
2018-04-01,0.44359375,-0.0666666666666666,1194.90443820252,2936.133333333333,723.6333333333333,7.5,2.05290625,17.694999999999997,198721.0,3.9333333333333336,202.5666666666667,4.366666666666667,5.881034423176778,2264.356,18590.004,4564.333333333333,79.33333333333333,96.26149158708012,258.81,1119.6774578119248,2.5033333333333334,250.9940079610717,14636.792169621433,112870.68109759517,66623.33333333333,101.547586544595,42.16666666666666,13864.766666666668,14372.966666666667,1281.0,5.6000000000000005,2186.769,110.156,20492.492,108.184,250.681,2.92,1.84,1.7366666666666666,68.03333333333335,253.93,148751.0,17598.479,8842.9,2770.051,808.928,1437972.6666666667,2703.1566666666663,158167903.99999997,6422055777.031802,3899860385.0,804226863.1433427,118727852.84444444,2722328486.129032,3746756150.0,14712066377.63934
2018-07-01,0.2579365079365079,-0.0133333333333333,1200.74503193768,2943.933333333333,728.0333333333333,7.599999999999999,2.0793650793650795,17.56866666666667,199338.3333333333,3.766666666666667,203.76666666666665,4.166666666666667,5.620068415764236,2320.271,18679.599,4595.333333333333,79.43333333333334,93.24034622426312,261.73,1138.44215048218,2.69,252.86344493560907,14325.592166290848,110481.51150076138,67601.0,101.48005873459134,42.16666666666666,14002.6,14491.8,1245.0,6.433333333333334,2203.474,110.647,20659.102,108.546,251.77033333333333,2.926666666666667,2.04,1.923333333333333,69.75666666666667,257.14,149215.0,17821.094,8969.833333333334,2798.12,804.34,1451116.0,2850.986666666666,153465676.0,328542439.9293286,201106911.6,-21220326.83279109,104646377.77777778,2704945546.0646734,4251410450.0,13760739046.625444
2018-10-01,0.2383606557377049,-0.0233333333333333,1204.81469604696,2954.7333333333336,731.0666666666666,7.866666666666667,1.7312131147540983,18.019,199398.3333333333,3.8333333333333335,202.63333333333333,4.1,5.441813890650347,2395.037,18721.281,4683.0,79.56666666666666,99.02678867689376,263.29,1178.676347750377,3.083333333333333,252.856482804896,14704.035230823789,106948.07641488223,66319.66666666667,101.38646728531631,42.06666666666667,14119.333333333334,14599.133333333331,1162.0,7.066666666666666,2222.338,111.191,20813.325,108.98666666666666,252.69,3.033333333333333,2.316666666666667,2.22,59.07666666666668,259.95,149621.66666666666,17998.313,9027.033333333333,2838.074,791.779,1445590.6666666667,2692.0,99714960.0,589042361.130742,360563737.44,36930654.55908359,108818893.33333331,2379964643.0750456,4186454850.0,13606325076.18702
2019-01-01,0.1678688524590164,0.1433333333333333,1238.15300865724,2965.933333333333,735.5,8.566666666666666,1.6024262295081968,17.368666666666666,199226.3333333333,3.866666666666666,199.7,4.1,5.658532024391963,2297.206,18833.195,4684.333333333333,79.83333333333333,94.68416735305424,265.68,1207.0579963966334,2.6133333333333333,253.68009990120868,14107.815823830504,107514.48554886458,67165.66666666667,101.12585182400332,41.76666666666667,14155.566666666666,14729.633333333331,1187.0,6.366666666666667,2298.088,111.502,21001.591,109.09966666666666,253.29266666666663,2.6533333333333333,2.3866666666666667,2.4033333333333333,54.82666666666668,263.1,150190.66666666666,18238.894,9226.366666666669,2886.905,796.544,1433644.0,2722.0766666666664,106506500.0,1525619181.6254418,933859753.28,109357237.78903516,101497804.44444443,1915306894.4478333,4135135250.0,15346307331.727468
2019-04-01,0.2109523809523809,-0.0333333333333333,1236.37467702733,2976.6,738.9666666666667,7.433333333333334,1.901873015873016,17.55633333333333,200685.0,3.6,201.36666666666667,4.033333333333333,5.511911668190411,2387.032,18982.528,4693.666666666667,79.8,110.22954423983478,271.31,1102.09504849391,1.8233333333333333,255.62730425356995,12929.413236769456,107813.14910330856,66653.66666666667,101.49788282557734,41.63333333333333,14375.733333333332,14679.3,1274.3333333333333,5.833333333333333,2315.489,112.142,21289.268,109.83533333333332,255.283,2.333333333333333,2.3000000000000003,2.3966666666666665,59.78333333333333,266.67,150730.66666666666,18345.401,9275.4,2946.084,808.452,1439240.6666666667,2850.19,168429660.19999996,7877352914.077739,4821873595.612801,960661978.3890612,126424067.20000002,3019492672.361196,4724233950.0,14275121898.15142
2019-07-01,0.11203125,0.0333333333333333,1243.80860582755,2987.4,742.1666666666666,7.166666666666667,1.770015873015873,17.652,202632.66666666663,3.633333333333333,199.4333333333333,4.166666666666667,5.734808009407962,2381.791,19112.653,4789.0,79.96666666666665,131.24028215668798,275.77,1594.5635254063302,1.3066666666666666,259.3958262832078,13449.149764099162,108358.95733378475,65634.66666666667,101.007132055025,41.5,14529.5,14763.133333333331,1299.6666666666667,5.6000000000000005,2333.193,112.524,21505.012,110.14066666666668,256.225,1.7966666666666666,1.98,2.19,56.370000000000005,269.81,151082.0,18464.749,9326.8,2969.292,821.9,1437656.3333333333,2958.59,145043699.80000004,461097061.1872785,284522227.80967695,-21025901.589287262,107249315.55555557,2513372117.1446,4549078250.0,14463727470.962896
2019-10-01,0.2008064516129032,-0.0333333333333333,1238.36147771945,2996.333333333333,746.5333333333333,7.399999999999999,1.721725806451613,17.375333333333334,202647.66666666663,3.6,198.86666666666667,4.2,5.801535540427043,2405.146,19202.31,4835.0,80.26666666666667,102.61237299435128,278.84,1084.112517554803,0.0166666666666666,258.5623914694829,16763.707459218134,109120.13268956017,63987.333333333336,101.38819362599033,41.36666666666667,14653.933333333334,14850.466666666667,1403.0,5.533333333333334,2350.8,112.947,21694.458,110.612,257.7853333333333,1.7933333333333332,1.5766666666666669,1.643333333333333,56.95666666666667,274.12,151571.66666666666,18648.499,9465.6,2952.583,828.767,1427039.3333333333,3122.4775,100328120.0,1073271504.5936396,662267503.3870968,25591803.42711333,112847075.55555557,2942271232.458816,4420591800.0,14477884318.441805
2020-01-01,0.2835483870967742,0.0999999999999999,1267.88666111035,3000.6333333333337,749.9333333333334,9.733333333333334,1.3619354838709676,15.426,197242.0,3.8,196.36666666666667,4.466666666666666,6.300009589336756,2169.465,18951.992,5131.0,80.16666666666667,185.6499250089832,281.32,1088.6848499191713,0.0166666666666666,259.78018298457323,68554.39779510786,147131.7249465581,61419.333333333336,100.987000090903,41.4,14439.066666666666,14963.1,1470.0,5.9,2417.871,113.397,21481.367,110.95833333333331,258.618,1.3766666666666667,1.11,1.26,45.75666666666667,279.39,151879.33333333334,18842.197,9604.066666666668,2900.084,872.872,1397214.3333333333,2995.39,114368280.0,1322699946.9964664,816178560.483871,26573050.878850944,107613266.66666666,2746636058.5723,4350827950.0,16381709742.05512
2020-04-01,0.493968253968254,6.923333333333333,1365.00634523599,2556.133333333333,636.5666666666667,25.96666666666667,0.8671587301587301,11.615333333333334,183939.66666666663,12.966666666666669,188.4333333333333,13.9,16.863519157988357,1942.629,17258.205,5507.333333333333,71.5,460.3346604232618,284.32,907.9599560889808,0.0166666666666666,254.955763684241,78958.40945657554,918639.1273482044,56852.0,98.6071898325064,39.23333333333333,12989.733333333332,16520.333333333332,1087.3333333333333,5.3,4766.711,112.969,19477.444,110.50533333333334,256.4183333333333,0.6866666666666666,0.1433333333333333,0.06,27.80666666666667,282.03,133776.0,20348.681,8978.966666666667,2659.079,797.846,1247387.0,2959.794,9177291.399999931,7336900065.498234,4527270563.11613,802464617.2472907,15695108.84444442,1553490962.782184,2930865799.0,12376974774.582766
2020-07-01,0.5096875,6.556666666666668,1348.13397124306,2727.3,660.6,16.0,1.231375,15.823,209170.0,8.833333333333334,194.26666666666665,10.233333333333333,14.491494496522431,2435.435,18560.774,5732.0,74.8,306.4366147066275,291.16,1296.7215250652434,0.0166666666666666,261.23524065442587,31690.47143185742,613916.4592375918,60980.333333333336,98.66669926139146,40.96666666666667,14293.8,15783.066666666666,1449.0,3.4,3468.27,113.984,21138.574,111.50666666666666,259.43766666666664,0.65,0.1133333333333333,0.0933333333333333,40.89333333333334,291.96,140464.33333333334,19777.446,9410.333333333334,2776.581,917.203,1420091.0,3349.88,582748.6000000685,553327947.2226143,341433753.3354835,197719128.13716784,34998268.0,2553305003.0506406,3962280599.0,13386694799.463837
2020-10-01,0.7148387096774194,3.686666666666667,1393.06760692721,2785.2000000000003,669.4,13.533333333333331,1.252904761904762,16.650666666666666,209144.66666666663,6.766666666666667,198.4333333333333,7.866666666666667,12.138359771629768,2427.518,18767.778,5651.0,76.03333333333335,264.09902291115,296.2,1588.0045210036733,0.0166666666666666,261.23028157372147,30004.798137035294,335780.688581172,63237.333333333336,99.08735594943272,41.333333333333336,14467.6,15442.9,1574.0,3.866666666666666,2839.14,114.611,21477.597,111.92833333333334,260.879,0.8633333333333333,0.0933333333333333,0.09,42.45333333333333,304.7,142462.66666666666,19542.0,9783.033333333333,2862.708,1003.201,1453809.0,3608.14,7529680.0,1127421426.1484098,695680980.967742,134949785.6972613,48545804.0,2665662995.7291026,4159125950.0,12638414693.843468
2021-01-01,1.2037704918032788,2.7433333333333336,1319.66392399015,2815.2333333333336,675.4666666666667,20.0,1.784311475409836,17.278000000000002,222745.3333333333,6.2,210.13333333333333,7.166666666666667,10.84681302510251,2551.412,19055.655,5887.666666666667,76.63333333333334,163.66456836015857,302.36,2460.43691033052,0.0166666666666666,261.8793627767401,25979.485841198788,283357.4785461708,65066.0,99.30895224013744,41.6,15005.466666666667,17218.766666666666,1581.0,4.333333333333333,5070.55,115.826,22038.226,112.98866666666667,263.5246666666667,1.3166666666666669,0.0499999999999999,0.08,57.79,315.89,143725.0,21867.343,9879.233333333332,2956.702,1065.524,1537919.6666666667,3890.145,2363860.0,1428281147.7031803,881327963.8709677,97326647.26747172,45353952.0,2023137187.3093348,4353132400.0,14388211004.617292
